MSA_UPC13,POS_SKU,MatchType
8492050013570,,unmatched
8492050013400,,unmatched
8492050005890,,unmatched
8492050005720,,unmatched
8492050017770,,unmatched
8492050006190,,unmatched
8492050017390,,unmatched
8492050017460,,unmatched
8492050026990,,unmatched
8492050027050,,unmatched
8492050216520,,unmatched
8492050215910,,unmatched
8492050006020,,unmatched
8492050057130,,unmatched
8492050017150,,unmatched
8492050056830,,unmatched
7516672212210,,unmatched
7516672211840,,unmatched
7516672213060,,unmatched
7516672212690,,unmatched
2820017440600,,unmatched
2820019830300,,unmatched
2820017350800,,unmatched
2820017780300,,unmatched
2820019580700,,unmatched
2820017430700,,unmatched
2820019590600,,unmatched
2820017320100,,unmatched
2820017740700,,unmatched
2820017340900,,unmatched
2820017390400,,unmatched
2820017330000,,unmatched
2820017720900,,unmatched
2820017310200,,unmatched
8649930000000,,unmatched
8493490022410,,unmatched
8493490021800,,unmatched
8493490021970,,unmatched
8493490023020,,unmatched
8493490022720,,unmatched
8493490022100,,unmatched
8493490023330,,unmatched
8493490022270,,unmatched
0906003013240,,unmatched
9060030111900,,unmatched
0906003010960,,unmatched
9060030136200,,unmatched
9060030110200,,unmatched
9060030137900,,unmatched
9060030114000,,unmatched
8500087993720,,unmatched
8500087994190,,unmatched
8500087996930,,unmatched
8500087994330,,unmatched
8500087993650,,unmatched
8500087993960,,unmatched
8500087997300,,unmatched
7624467212380,,unmatched
7624467202310,,unmatched
7624467232010,,unmatched
7624467232320,,unmatched
7624467072320,,unmatched
7624467045520,,unmatched
7624467062350,,unmatched
7624467043850,,unmatched
7624467022370,,unmatched
7624467032030,,unmatched
7624467242080,,unmatched
7624467202000,,unmatched
7624467302090,,unmatched
4220510000000,,unmatched
4210000204100,,unmatched
0261000029730,,unmatched
6196825725470,,unmatched
6196829967490,,unmatched
6196820304670,,unmatched
6196825775280,,unmatched
3510600477500,,unmatched
1659,,unmatched
7051057246690,,unmatched
0514970892760,,unmatched
8799820032990,,unmatched
8799820032440,,unmatched
8799820033290,,unmatched
8799820041420,,unmatched
8799820033050,,unmatched
8799820032510,,unmatched
3330051830200,,unmatched
3330061130000,,unmatched
3330051826500,,unmatched
3330061127000,,unmatched
1007717026010,,unmatched
7717010370100,,unmatched
0771704603160,,unmatched
8640032002300,,unmatched
7717011022800,,unmatched
1850512330800,,unmatched
1850512320900,,unmatched
1850512400800,,unmatched
6894900009140,,unmatched
6894900011020,,unmatched
6894900008530,,unmatched
6894900010100,,unmatched
6894900009450,,unmatched
6894900013480,,unmatched
6894900008840,,unmatched
6894900010410,,unmatched
6894900009830,,unmatched
6894900013790,,unmatched
2086000467160,,unmatched
2086000467163,,unmatched
2086000467161,,unmatched
1086000467169,,unmatched
1086000487807,,unmatched
1086000487800,,unmatched
6894900025120,,unmatched
6894900023690,,unmatched
6894900024510,,unmatched
6894900023070,,unmatched
6894900025740,,unmatched
6894900024200,,unmatched
6894900025430,,unmatched
6894900023900,,unmatched
6894900024820,,unmatched
6894900023380,,unmatched
7999530341170,,unmatched
4210000296600,,unmatched
4210000779400,,unmatched
8472440024720,,unmatched
8472440024890,,unmatched
7645256204500,,unmatched
7645256203800,,unmatched
0717374388860,,unmatched
0717374388620,,unmatched
0717374388480,,unmatched
0717374389090,,unmatched
7173745132800,,unmatched
7173745114400,,unmatched
7173745129800,,unmatched
7173745123600,,unmatched
7173745135900,,unmatched
7173745111300,,unmatched
8424261489550,,unmatched
8424261489860,,unmatched
8424261493720,,unmatched
8126150010260,,unmatched
8126150025280,,unmatched
8126150025800,,unmatched
8126150025040,,unmatched
8126150025590,,unmatched
8126150025730,,unmatched
8126150010330,,unmatched
8126150025970,,unmatched
8126150025350,,unmatched
8126150025110,,unmatched
8126150025420,,unmatched
8126150025660,,unmatched
8141010250660,,unmatched
8141010251340,,unmatched
8141010250420,,unmatched
8141010251410,,unmatched
8141010251270,,unmatched
8141010250730,,unmatched
0333005182270,,unmatched
3330061122500,,unmatched
7999530342230,,unmatched
7999532122010,,unmatched
7999530201100,,unmatched
7999530011190,,unmatched
7999533019740,,unmatched
7999533099250,,unmatched
3330063617400,,unmatched
3330063590000,,unmatched
3330063583200,,unmatched
0259002409120,,unmatched
2590020531700,,unmatched
2590027723900,,unmatched
2590028088800,,unmatched
0259002874670,,unmatched
2590035920100,,unmatched
0259003420430,,unmatched
0259003400490,,unmatched
0259002871390,,unmatched
0259003097250,,unmatched
0259004053590,,unmatched
0259003036310,,unmatched
2590028245500,,unmatched
0259002771610,,unmatched
0259003258620,,unmatched
0259003258480,,unmatched
0259003258310,,unmatched
0259003258240,,unmatched
0259003258170,,unmatched
0259004259440,,unmatched
0259004207890,,unmatched
0259002405540,,unmatched
0259002405850,,unmatched
0259002405470,,unmatched
0259002406910,,unmatched
0259002405780,,unmatched
0259002405610,,unmatched
0259003208500,,unmatched
2590028604000,,unmatched
0259003201260,,unmatched
0259002809700,,unmatched
0259002808400,,unmatched
2590028271400,,unmatched
2590028991100,,unmatched
2590028983600,,unmatched
2590028279000,,unmatched
2590028281300,,unmatched
2590028320900,,unmatched
0259002832780,,unmatched
0259003592180,,unmatched
0259003592250,,unmatched
2590035901000,,unmatched
0259003593240,,unmatched
0259003593480,,unmatched
0259003593000,,unmatched
0259003593170,,unmatched
0259003593310,,unmatched
0259003421040,,unmatched
0259002856920,,unmatched
0259002767510,,unmatched
0259003420980,,unmatched
0259003400940,,unmatched
2590028733700,,unmatched
2590028674300,,unmatched
2590029700800,,unmatched
2590022602200,,unmatched
2590028251600,,unmatched
2590022701200,,unmatched
0259002270050,,unmatched
2590028156400,,unmatched
2590029704600,,unmatched
2590023705900,,unmatched
2590029702200,,unmatched
2590028734400,,unmatched
2590023714100,,unmatched
2590029701500,,unmatched
2590029632200,,unmatched
2590028530200,,unmatched
2590022610700,,unmatched
2590029430400,,unmatched
0259002976710,,unmatched
0259002252540,,unmatched
0259002252610,,unmatched
0259003421110,,unmatched
0259002974110,,unmatched
0259002252850,,unmatched
0259002976880,,unmatched
0259002252920,,unmatched
0259004360250,,unmatched
0259002006260,,unmatched
0259002006330,,unmatched
0259003700460,,unmatched
2590027899100,,unmatched
0259002992790,,unmatched
2590042688000,,unmatched
2590029633900,,unmatched
0259004268590,,unmatched
0259004268660,,unmatched
2590029423600,,unmatched
0259002870540,,unmatched
2590029425000,,unmatched
2590032763700,,unmatched
0259003097320,,unmatched
0259003401310,,unmatched
2590029424300,,unmatched
0259003376670,,unmatched
0259004459280,,unmatched
0259004268970,,unmatched
0259002974420,,unmatched
2590029634600,,unmatched
2590029421200,,unmatched
0259004352570,,unmatched
0259004268420,,unmatched
0259004259820,,unmatched
0259004352880,,unmatched
0259003206690,,unmatched
0259004268110,,unmatched
2590029422900,,unmatched
0259003300190,,unmatched
2590029420500,,unmatched
0259003036480,,unmatched
0259004301150,,unmatched
0259003300330,,unmatched
0259004265380,,unmatched
0259002937890,,unmatched
7624465227810,,unmatched
7624465222860,,unmatched
6080118351700,,unmatched
6080118351940,,unmatched
6080118351560,,unmatched
6080118351630,,unmatched
6080118352000,,unmatched
6080118351870,,unmatched
0717372292000,,unmatched
0717372262780,,unmatched
0717372232080,,unmatched
0717372262850,,unmatched
7173722600100,,unmatched
0717372272060,,unmatched
7173722604900,,unmatched
7173722602500,,unmatched
7173722617900,,unmatched
0717372252020,,unmatched
0717372262920,,unmatched
7173722615500,,unmatched
7173722619300,,unmatched
7386072829930,,unmatched
7310003209700,,unmatched
7310003217200,,unmatched
0731000344040,,unmatched
7310003168700,,unmatched
7310003213400,,unmatched
7310003167000,,unmatched
7310003170000,,unmatched
7310003172400,,unmatched
7310003212700,,unmatched
7310002604100,,unmatched
7310002602700,,unmatched
0731000302840,,unmatched
0731000317930,,unmatched
0731000317860,,unmatched
7310001478900,,unmatched
7310002362000,,unmatched
7310001185600,,unmatched
0731000486920,,unmatched
7310001093400,,unmatched
7310001095800,,unmatched
7310001099600,,unmatched
0731000608230,,unmatched
7310001105400,,unmatched
7310001906700,,unmatched
7310001097200,,unmatched
7310001101600,,unmatched
7310002214200,,unmatched
7310001285300,,unmatched
7310001103000,,unmatched
7310001480200,,unmatched
0731000386550,,unmatched
0731000486470,,unmatched
0731000299050,,unmatched
7310001194800,,unmatched
7310001195500,,unmatched
7137579332090,,unmatched
8171270298960,,unmatched
8587650084780,,unmatched
8587650085220,,unmatched
8171270298890,,unmatched
8587650085460,,unmatched
8587650085390,,unmatched
8171270230850,,unmatched
8171270234360,,unmatched
8171270234290,,unmatched
8171270234120,,unmatched
8171270234050,,unmatched
8171270230610,,unmatched
8171270233750,,unmatched
8171270233820,,unmatched
8171270233680,,unmatched
8171270233510,,unmatched
8171270231080,,unmatched
8171270235660,,unmatched
8171270235970,,unmatched
8171270235730,,unmatched
8171270235800,,unmatched
8171270230920,,unmatched
8171270235590,,unmatched
8171270205890,,unmatched
8587650009460,,unmatched
8587650087060,,unmatched
8587650091090,,unmatched
8587650074020,,unmatched
8587650073410,,unmatched
8587650068010,,unmatched
8587650071500,,unmatched
8587650067950,,unmatched
8587650091160,,unmatched
8587650073960,,unmatched
8587650067710,,unmatched
8587650068250,,unmatched
8587650048380,,unmatched
8587650089040,,unmatched
8587650090170,,unmatched
8587650058208,,unmatched
8587650013630,,unmatched
8587650013490,,unmatched
8587650013250,,unmatched
8587650012950,,unmatched
8587650012880,,unmatched
8587650012710,,unmatched
1081712702000,,unmatched
8587650012570,,unmatched
8140574008180,,unmatched
8140575017130,,unmatched
8140572007150,,unmatched
8140570013120,,unmatched
8140573007120,,unmatched
8472440023110,,unmatched
7137579336050,,unmatched
8445040007970,,unmatched
9999991000000,,unmatched
8500070871110,,unmatched
9999990600000,,unmatched
9999990800000,,unmatched
9999990700000,,unmatched
9999990900000,,unmatched
9999991500000,,unmatched
8500070870500,,unmatched
9999990500000,,unmatched
9999990400000,,unmatched
8500074370910,,unmatched
9999990300000,,unmatched
9780201000009,,unmatched
8500074371210,,unmatched
9999999991150,,unmatched
9999999999930,,unmatched
9999999991080,,unmatched
9999999999790,,unmatched
9999999999860,,unmatched
9999999999550,,unmatched
9999999999480,,unmatched
9999999999310,,unmatched
9999999999123,,unmatched
9999999999170,,unmatched
9999999999240,,unmatched
8500074371520,,unmatched
9999991400000,,unmatched
9999991300000,,unmatched
9999002200000,,unmatched
9999002700000,,unmatched
9999002400000,,unmatched
8500070877910,,unmatched
9999002100000,,unmatched
9999002000000,,unmatched
8500074371830,,unmatched
8500074377250,,unmatched
8500074377630,,unmatched
8500074377010,,unmatched
8500074379230,,unmatched
8500074377490,,unmatched
8500074377180,,unmatched
8500074376950,,unmatched
8500074377560,,unmatched
8500074379470,,unmatched
8500074377320,,unmatched
0282003025190,,unmatched
1230012613700,,unmatched
1230012913800,,unmatched
1230012413300,,unmatched
1230012213900,,unmatched
1230012513000,,unmatched
1230012013500,,unmatched
8472440022980,,unmatched
2590028593700,,unmatched
8174580259250,,unmatched
8174580261130,,unmatched
8174580259010,,unmatched
8174580259700,,unmatched
8174580259630,,unmatched
8174580259560,,unmatched
6499643254170,,unmatched
6499643255300,,unmatched
6499643254620,,unmatched
6499643254310,,unmatched
6499643254790,,unmatched
6499643254860,,unmatched
6499643254480,,unmatched
6499643254000,,unmatched
6499643254240,,unmatched
6499643254930,,unmatched
6499643255230,,unmatched
6499643255470,,unmatched
6499643255090,,unmatched
6499643255160,,unmatched
6499643254550,,unmatched
7935731672480,,unmatched
7935731672860,,unmatched
7935731672620,,unmatched
8472440022740,,unmatched
