842426143943,0
842426144698,0
842426144667,0
842426143974,0
842426144605,0
842426144636,0
842426145237,0
842426145268,0
842426145206,0
842426145176,0
818892018313,0
842426155229,0
842426144575,0
842426144544,0
818892018641,0
818892018283,0
812319018917,0
812319011918,0
818892011727,0
818892011871,0
818892012403,0
818892011789,0
818892011819,0
818892011840,0
818892011697,0
842426153218,0
842426156189,0
842426156158,0
842426156219,0
842426156240,0
818892015176,0
818892015237,0
818892014780,0
818892015145,0
818892015282,0
818892015589,0
818892015206,0
818892015268,0
842426146630,0
842426147255,0
818892017347,0
842426146661,0
818892018702,0
842426154055,0
842426153997,0
842426144278,0
818892016067,0
842426144247,0
818892018405,0
842426144483,0
842426156363,0
842426156608,0
842426156394,0
842426144513,0
818892014520,0
842426144452,0
842426156424,0
818892013141,0
818892013882,0
842426150392,0
818892013943,0
842426163958,0
818892013967,0
818892013905,0
31700001295,0
70137511373,0
70137512516,0
70137511397,0
70137510376,0
70137514282,0
70137210443,0
70137210382,0
25900295400,0
842426160872,0
31700009734,0
842426160896,0
842426160919,0
842426144308,5
842426143189,-1
842426160957,0
842426160933,0
879982004128,2
859477001870,0
859477001900,0
818892011758,0
857995003932,0
857995003956,0
857995003895,0
857995003987,0
611640111102,0
31700233450,0
31700901328,0
70137512110,0
842426160902,0
818892017125,0
842426175050,0
842426160889,0
874411000726,0
842426160865,0
842426164467,0
818892019396,2
844504001497,12
844504002845,10
844504000773,0
844504002876,0
31700233764,0
842426164498,0
842426153935,0
842426147613,0
818892019365,0
818892017095,0
818892012434,0
842426144964,0
842426144933,0
818892014605,0
818892019242,0
818892013929,0
812319017286,0
812319017255,0
842426163774,0
818892010027,0
842426170673,1
842426156486,0
842426163743,1
844504001473,42
812319018719,8
842426157261,85
842426153904,74
31700003886,0
842426158558,0
842426146524,0
842426156639,0
842426146432,0
842426146494,0
842426146463,0
842426156455,0
842426146401,0
842426156516,0
842426146340,0
842426164979,0
844504001480,13
842426148801,0
70137831358,-7
842426174848,0
842426162630,0
842426157957,45
842426156301,2
842426153966,10
842426174541,37
818892013844,23
842426175173,2
842426163927,80
842426160940,0
818892016524,5
818892016036,7
844504001466,6
842426146371,1
70137511175,3
70137510192,0
71610340800,0
818892018795,10
842426174602,38
842426145770,52
818892018825,17
818892014575,7
844504002777,6
842426181778,25
842426181808,30
842426146258,-1
842426166867,21
31700900376,2
842426165549,28
842426165181,30
70137511168,421
818892014636,44
842426166898,30
