Record,,3 Digit UPC,4 Digit UPC,5 Digit UPC,6 Digit UPC,7 Digit UPC,8 Digit UPC,9 Digit UPC,10 Digit UPC,11 Digit UPC,12 Digit UPC,13 Digit UPC,14 Digit UPC,15 Digit UPC,3 Digit UPC MATCH,4 Digit UPC MATCH,5 Digit UPC MATCH,6 Digit UPC MATCH,7 Digit UPC MATCH,8 Digit UPC MATCH,9 Digit UPC MATCH,10 Digit UPC MATCH,11 Digit UPC MATCH,12 Digit UPC MATCH,13 Digit UPC MATCH,14 Digit UPC MATCH,15 Digit UPC MATCH,TRUE MATCH,
BID,629110816063306291108160633AL FAKHER 250GM ORANGE W/MINT                                                                       000001N      003231                                                                                                 00300000000008,629,6291,62911,629110,6291108,62911081,629110816,6291108160,62911081606,629110816063,6291108160633,62911081606330,6291108160633,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816488406291108164884AL FAKHER 250GM ORANGE W/CRM                                                                        000001N      003231                                                                                                 00300000000003,629,6291,62911,629110,6291108,62911081,629110816,6291108164,62911081648,629110816488,6291108164884,62911081648840,6291108164884,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110073184806291100731848AL FAKHER 250GM ORANGE MINT                                                                         000001N      003231                                                                                                 00300000000000,629,6291,62911,629110,6291100,62911007,629110073,6291100731,62911007318,629110073184,6291100731848,62911007318480,6291100731848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BID,629110816681906291108166819AL FAKHER 250GM ORANGE                                                                              000001N      003231                                                                                                 00300000000006,629,6291,62911,629110,6291108,62911081,629110816,6291108166,62911081668,629110816681,6291108166819,62911081668190,6291108166819,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816215606291108162156AL FAKHER 250GM MOJITO                                                                              000001N      003231                                                                                                 00300000000003,629,6291,62911,629110,6291108,62911081,629110816,6291108162,62911081621,629110816215,6291108162156,62911081621560,6291108162156,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816079406291108160794AL FAKHER 250GM MINT W/CRM                                                                          000001N      003231                                                                                                 00300000000003,629,6291,62911,629110,6291108,62911081,629110816,6291108160,62911081607,629110816079,6291108160794,62911081607940,6291108160794,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816679606291108166796AL FAKHER 250GM MINT                                                                                000001N      003231                                                                                                 00300000000027,629,6291,62911,629110,6291108,62911081,629110816,6291108166,62911081667,629110816679,6291108166796,62911081667960,6291108166796,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816677206291108166772AL FAKHER 250GM MELON                                                                               000001N      003231                                                                                                 00300000000017,629,6291,62911,629110,6291108,62911081,629110816,6291108166,62911081667,629110816677,6291108166772,62911081667720,6291108166772,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816675806291108166758AL FAKHER 250GM MANGO FLAVOR                                                                        000001N      003231                                                                                                 00300000000006,629,6291,62911,629110,6291108,62911081,629110816,6291108166,62911081667,629110816675,6291108166758,62911081667580,6291108166758,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110073242506291100732425AL FAKHER 250GM MANGO                                                                               000001N      003231                                                                                                 00300000000000,629,6291,62911,629110,6291100,62911007,629110073,6291100732,62911007324,629110073242,6291100732425,62911007324250,6291100732425,0,0,0,0,0,0,0,0,0,0,6.2911E+12,0,6.2911E+12,1,
BID,629110816772406291108167724AL FAKHER 250GM MAGIC LOVE                                                                          000001N      003231                                                                                                 00300000000003,629,6291,62911,629110,6291108,62911081,629110816,6291108167,62911081677,629110816772,6291108167724,62911081677240,6291108167724,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816789206291108167892AL FAKHER 250GM LUCID DREAM                                                                         000001N      003231                                                                                                 00300000000000,629,6291,62911,629110,6291108,62911081,629110816,6291108167,62911081678,629110816789,6291108167892,62911081678920,6291108167892,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816687106291108166871AL FAKHER 250GM LEMON W/MINT                                                                        000001N      003231                                                                                                 00300000000000,629,6291,62911,629110,6291108,62911081,629110816,6291108166,62911081668,629110816687,6291108166871,62911081668710,6291108166871,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816152406291108161524AL FAKHER 250GM LEMON                                                                               000001N      003231                                                                                                 00300000000025,629,6291,62911,629110,6291108,62911081,629110816,6291108161,62911081615,629110816152,6291108161524,62911081615240,6291108161524,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816673406291108166734AL FAKHER 250GM KIWI                                                                                000001N      003231                                                                                                 00300000000006,629,6291,62911,629110,6291108,62911081,629110816,6291108166,62911081667,629110816673,6291108166734,62911081667340,6291108166734,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816495206291108164952AL FAKHER 250GM HUBBLY                                                                              000001N      003231                                                                                                 00300000000004,629,6291,62911,629110,6291108,62911081,629110816,6291108164,62911081649,629110816495,6291108164952,62911081649520,6291108164952,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110909292606291109092926AL FAKHER 250GM HARVEST MOON                                                                        000001N      003231                                                                                                 00300000000004,629,6291,62911,629110,6291109,62911090,629110909,6291109092,62911090929,629110909292,6291109092926,62911090929260,6291109092926,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816051006291108160510AL FAKHER 250GM GUM W/ MINT                                                                         000001N      003231                                                                                                 00300000000000,629,6291,62911,629110,6291108,62911081,629110816,6291108160,62911081605,629110816051,6291108160510,62911081605100,6291108160510,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816671006291108166710AL FAKHER 250GM GUM                                                                                 000001N      003231                                                                                                 00300000000004,629,6291,62911,629110,6291108,62911081,629110816,6291108166,62911081667,629110816671,6291108166710,62911081667100,6291108166710,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816669706291108166697AL FAKHER 250GM GUAVA                                                                               000001N      003231                                                                                                 00300000000005,629,6291,62911,629110,6291108,62911081,629110816,6291108166,62911081666,629110816669,6291108166697,62911081666970,6291108166697,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816667306291108166673AL FAKHER 250GM GRENADINE                                                                           000001N      003231                                                                                                 00300000000003,629,6291,62911,629110,6291108,62911081,629110816,6291108166,62911081666,629110816667,6291108166673,62911081666730,6291108166673,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816663506291108166635AL FAKHER 250GM GRAPEFRUIT                                                                          000001N      003231                                                                                                 00300000000030,629,6291,62911,629110,6291108,62911081,629110816,6291108166,62911081666,629110816663,6291108166635,62911081666350,6291108166635,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816439606291108164396AL FAKHER 250GM GRAPEFRT MINT                                                                       000001N      003231                                                                                                 00300000000000,629,6291,62911,629110,6291108,62911081,629110816,6291108164,62911081643,629110816439,6291108164396,62911081643960,6291108164396,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110073300206291100733002AL FAKHER 250GM GRAPE W/MINT                                                                        000001N      003231                                                                                                 00300000000000,629,6291,62911,629110,6291100,62911007,629110073,6291100733,62911007330,629110073300,6291100733002,62911007330020,6291100733002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BID,629110816738006291108167380AL FAKHER 250GM GRAPE MINT                                                                          000001N      003231                                                                                                 00300000000008,629,6291,62911,629110,6291108,62911081,629110816,6291108167,62911081673,629110816738,6291108167380,62911081673800,6291108167380,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816665906291108166659AL FAKHER 250GM GRAPE                                                                               000001N      003231                                                                                                 00300000000030,629,6291,62911,629110,6291108,62911081,629110816,6291108166,62911081666,629110816665,6291108166659,62911081666590,6291108166659,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816661106291108166611AL FAKHER 250GM FRESH                                                                               000001N      003231                                                                                                 00300000000004,629,6291,62911,629110,6291108,62911081,629110816,6291108166,62911081666,629110816661,6291108166611,62911081666110,6291108166611,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110909291906291109092919AL FAKHER 250GM DREAM SCAPE                                                                         000001N      003231                                                                                                 00300000000004,629,6291,62911,629110,6291109,62911090,629110909,6291109092,62911090929,629110909291,6291109092919,62911090929190,6291109092919,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110909290206291109092902AL FAKHER 250GM DIAMOND DUST                                                                        000001N      003231                                                                                                 00300000000006,629,6291,62911,629110,6291109,62911090,629110909,6291109092,62911090929,629110909290,6291109092902,62911090929020,6291109092902,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110073325506291100733255AL FAKHER 250GM CITRUS W/MINT                                                                       000001N      003231                                                                                                 00300000000000,629,6291,62911,629110,6291100,62911007,629110073,6291100733,62911007332,629110073325,6291100733255,62911007332550,6291100733255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BID,629110816446406291108164464AL FAKHER 250GM CITRUS W/MINT                                                                       000001N      003231                                                                                                 00300000000006,629,6291,62911,629110,6291108,62911081,629110816,6291108164,62911081644,629110816446,6291108164464,62911081644640,6291108164464,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816460006291108164600AL FAKHER 250GM CHERRY W/MINT                                                                       000001N      003231                                                                                                 00300000000002,629,6291,62911,629110,6291108,62911081,629110816,6291108164,62911081646,629110816460,6291108164600,62911081646000,6291108164600,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816650506291108166505AL FAKHER 250GM CHERRY                                                                              000001N      003231                                                                                                 00300000000041,629,6291,62911,629110,6291108,62911081,629110816,6291108166,62911081665,629110816650,6291108166505,62911081665050,6291108166505,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816055806291108160558AL FAKHER 250GM BLUEBERRY MINT                                                                      000001N      003231                                                                                                 00300000000014,629,6291,62911,629110,6291108,62911081,629110816,6291108160,62911081605,629110816055,6291108160558,62911081605580,6291108160558,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110073735206291100737352AL FAKHER 250GM BLUEBERRY MINT                                                                      000010N      003231                                                                                                 00300000000000,629,6291,62911,629110,6291100,62911007,629110073,6291100737,62911007373,629110073735,6291100737352,62911007373520,6291100737352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BID,629110816648206291108166482AL FAKHER 250GM BLUEBERRY                                                                           000001N      003231                                                                                                 00300000000012,629,6291,62911,629110,6291108,62911081,629110816,6291108166,62911081664,629110816648,6291108166482,62911081664820,6291108166482,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816644406291108166444AL FAKHER 250GM BERRY                                                                               000001N      003231                                                                                                 00300000000017,629,6291,62911,629110,6291108,62911081,629110816,6291108166,62911081664,629110816644,6291108166444,62911081664440,6291108166444,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816646806291108166468AL FAKHER 250GM BANANA                                                                              000001N      003231                                                                                                 00300000000003,629,6291,62911,629110,6291108,62911081,629110816,6291108166,62911081664,629110816646,6291108166468,62911081664680,6291108166468,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816222406291108162224AL FAKHER 250GM APPLE                                                                               000001N      003231                                                                                                 00300000000008,629,6291,62911,629110,6291108,62911081,629110816,6291108162,62911081622,629110816222,6291108162224,62911081622240,6291108162224,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816474706291108164747AL FAKHER 250GM  GRAPE BERY                                                                         000001N      003231                                                                                                 00300000000003,629,6291,62911,629110,6291108,62911081,629110816,6291108164,62911081647,629110816474,6291108164747,62911081647470,6291108164747,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816060206291108160602AL FAKHER 1KG WATERMELON MINT                                                                       000001N      003231                                                                                                 00300000000002,629,6291,62911,629110,6291108,62911081,629110816,6291108160,62911081606,629110816060,6291108160602,62911081606020,6291108160602,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816634506291108166345AL FAKHER 1KG WATERMELON                                                                            000001N      003231                                                                                                 00300000000003,629,6291,62911,629110,6291108,62911081,629110816,6291108166,62911081663,629110816634,6291108166345,62911081663450,6291108166345,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816578206291108165782AL FAKHER 1KG TWO APPLES                                                                            000001N      003231                                                                                                 00300000000000,629,6291,62911,629110,6291108,62911081,629110816,6291108165,62911081657,629110816578,6291108165782,62911081657820,6291108165782,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816076306291108160763AL FAKHER 1KG TWO APPLE W/MINT                                                                      000001N      003231                                                                                                 00300000000000,629,6291,62911,629110,6291108,62911081,629110816,6291108160,62911081607,629110816076,6291108160763,62911081607630,6291108160763,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816064006291108160640AL FAKHER 1KG ORANGE W/MINT                                                                         000001N      003231                                                                                                 00300000000000,629,6291,62911,629110,6291108,62911081,629110816,6291108160,62911081606,629110816064,6291108160640,62911081606400,6291108160640,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816580506291108165805AL FAKHER 1KG MINT                                                                                  000001N      003231                                                                                                 00300000000000,629,6291,62911,629110,6291108,62911081,629110816,6291108165,62911081658,629110816580,6291108165805,62911081658050,6291108165805,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816637606291108166376AL FAKHER 1KG BLUEBERRY                                                                             000001N      003231                                                                                                 00300000000000,629,6291,62911,629110,6291108,62911081,629110816,6291108166,62911081663,629110816637,6291108166376,62911081663760,6291108166376,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110073684306291100736843AL FAKHER 10X50GR ORGN/CREAM                      AL FAKHER 10X50GR ORGN/CREAM                      000050Y      003231                                                                                                 00300000000000,629,6291,62911,629110,6291100,62911007,629110073,6291100736,62911007368,629110073684,6291100736843,62911007368430,6291100736843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BID,629110073676806291100736768AL FAKHER 10X50GR GRAPE/CREAM                     AL FAKHER 10X50GR GRAPE/CREAM                     000050Y      003231                                                                                                 00300000000000,629,6291,62911,629110,6291100,62911007,629110073,6291100736,62911007367,629110073676,6291100736768,62911007367680,6291100736768,0,0,0,0,0,0,0,0,0,0,6.2911E+12,0,6.2911E+12,1,
BID,629110073731406291100737314AL FAKHER 10X50GR BLUEBERRY                       AL FAKHER 10X50GR BLUEBERRY                       000050Y      003231                                                                                                 00300000000012,629,6291,62911,629110,6291100,62911007,629110073,6291100737,62911007373,629110073731,6291100737314,62911007373140,6291100737314,0,0,0,0,0,0,0,0,0,0,6.2911E+12,0,6.2911E+12,1,
BID,629110073179406291100731794AL FAKHER 10X50GM ORAN+MINT                                                                         000010N      003231                                                                                                 00300000000026,629,6291,62911,629110,6291100,62911007,629110073,6291100731,62911007317,629110073179,6291100731794,62911007317940,6291100731794,0,0,0,0,0,0,0,0,0,0,6.2911E+12,0,6.2911E+12,1,
BID,629110816022006291108160220AL FAKHER 10 X 50GM W/MELON                                                                         000010N      003231                                                                                                 00300000000007,629,6291,62911,629110,6291108,62911081,629110816,6291108160,62911081602,629110816022,6291108160220,62911081602200,6291108160220,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816136406291108161364AL FAKHER 10 X 50GM VANILA                                                                          000010N      003231                                                                                                 00300000000008,629,6291,62911,629110,6291108,62911081,629110816,6291108161,62911081613,629110816136,6291108161364,62911081613640,6291108161364,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110073672006291100736720AL FAKHER 10 X 50GM STRAW CREM                                                                      000001N      003231                                                                                                 00300000000000,629,6291,62911,629110,6291100,62911007,629110073,6291100736,62911007367,629110073672,6291100736720,62911007367200,6291100736720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BID,629110816480806291108164808AL FAKHER 10 X 50GM STRAW CREM                                                                      000010N      003231                                                                                                 00300000000000,629,6291,62911,629110,6291108,62911081,629110816,6291108164,62911081648,629110816480,6291108164808,62911081648080,6291108164808,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816028206291108160282AL FAKHER 10 X 50GM S/BERRY                                                                         000010N      003231                                                                                                 00300000000007,629,6291,62911,629110,6291108,62911081,629110816,6291108160,62911081602,629110816028,6291108160282,62911081602820,6291108160282,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816207106291108162071AL FAKHER 10 X 50GM ROSE                                                                            000010N      003231                                                                                                 00300000000005,629,6291,62911,629110,6291108,62911081,629110816,6291108162,62911081620,629110816207,6291108162071,62911081620710,6291108162071,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816025106291108160251AL FAKHER 10 X 50GM PEACH                                                                           000010N      003231                                                                                                 00300000000016,629,6291,62911,629110,6291108,62911081,629110816,6291108160,62911081602,629110816025,6291108160251,62911081602510,6291108160251,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816487706291108164877AL FAKHER 10 X 50GM ORGN/CRM                                                                        000010N      003231                                                                                                 00300000000008,629,6291,62911,629110,6291108,62911081,629110816,6291108164,62911081648,629110816487,6291108164877,62911081648770,6291108164877,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110909747106291109097471AL FAKHER 10 X 50GM ORANGE CRM                                                                      000010N      003231                                                                                                 00300000000005,629,6291,62911,629110,6291109,62911090,629110909,6291109097,62911090974,629110909747,6291109097471,62911090974710,6291109097471,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816242206291108162422AL FAKHER 10 X 50GM ORANGE                                                                          000010N      003231                                                                                                 00300000000011,629,6291,62911,629110,6291108,62911081,629110816,6291108162,62911081624,629110816242,6291108162422,62911081624220,6291108162422,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816214906291108162149AL FAKHER 10 X 50GM MOJITO                                                                          000010N      003231                                                                                                 00300000000005,629,6291,62911,629110,6291108,62911081,629110816,6291108162,62911081621,629110816214,6291108162149,62911081621490,6291108162149,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110073680506291100736805AL FAKHER 10 X 50GM MINT CREAM                    AL FAKHER 10 X 50GM MINT CREAM                    000200Y      003231                                                                                                 00300000000000,629,6291,62911,629110,6291100,62911007,629110073,6291100736,62911007368,629110073680,6291100736805,62911007368050,6291100736805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BID,629110816043506291108160435AL FAKHER 10 X 50GM MINT CREAM                                                                      000010N      003231                                                                                                 00300000000005,629,6291,62911,629110,6291108,62911081,629110816,6291108160,62911081604,629110816043,6291108160435,62911081604350,6291108160435,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816001506291108160015AL FAKHER 10 X 50GM MINT                                                                            000010N      003231                                                                                                 00300000000077,629,6291,62911,629110,6291108,62911081,629110816,6291108160,62911081600,629110816001,6291108160015,62911081600150,6291108160015,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816158606291108161586AL FAKHER 10 X 50GM MELON                                                                           000010N      003231                                                                                                 00300000000004,629,6291,62911,629110,6291108,62911081,629110816,6291108161,62911081615,629110816158,6291108161586,62911081615860,6291108161586,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816031206291108160312AL FAKHER 10 X 50GM MANGO                                                                           000010N      003231                                                                                                 00300000000007,629,6291,62911,629110,6291108,62911081,629110816,6291108160,62911081603,629110816031,6291108160312,62911081603120,6291108160312,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816770006291108167700AL FAKHER 10 X 50GM MAGIC LOVE                                                                      000010N      003231                                                                                                 00300000000011,629,6291,62911,629110,6291108,62911081,629110816,6291108167,62911081677,629110816770,6291108167700,62911081677000,6291108167700,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816791506291108167915AL FAKHER 10 X 50GM LUCID DRMS                                                                      000010N      003231                                                                                                 00300000000000,629,6291,62911,629110,6291108,62911081,629110816,6291108167,62911081679,629110816791,6291108167915,62911081679150,6291108167915,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816037406291108160374AL FAKHER 10 X 50GM LMON MINT                                                                       000010N      003231                                                                                                 00300000000005,629,6291,62911,629110,6291108,62911081,629110816,6291108160,62911081603,629110816037,6291108160374,62911081603740,6291108160374,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110073739006291100737390AL FAKHER 10 X 50GM LEMON MINT                    AL FAKHER 10 X 50GM LEMON MINT                    000200Y      003231                                                                                                 00300000000000,629,6291,62911,629110,6291100,62911007,629110073,6291100737,62911007373,629110073739,6291100737390,62911007373900,6291100737390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BID,629110816151706291108161517AL FAKHER 10 X 50GM LEMON                                                                           000010N      003231                                                                                                 00300000000002,629,6291,62911,629110,6291108,62911081,629110816,6291108161,62911081615,629110816151,6291108161517,62911081615170,6291108161517,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816106706291108161067AL FAKHER 10 X 50GM KIWI                                                                            000010N      003231                                                                                                 00300000000012,629,6291,62911,629110,6291108,62911081,629110816,6291108161,62911081610,629110816106,6291108161067,62911081610670,6291108161067,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816585006291108165850AL FAKHER 10 X 50GM HUBBLY                                                                          000010N      003231                                                                                                 00300000000004,629,6291,62911,629110,6291108,62911081,629110816,6291108165,62911081658,629110816585,6291108165850,62911081658500,6291108165850,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816004606291108160046AL FAKHER 10 X 50GM GUM MINT                                                                        000010N      003231                                                                                                 00300000000004,629,6291,62911,629110,6291108,62911081,629110816,6291108160,62911081600,629110816004,6291108160046,62911081600460,6291108160046,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816120306291108161203AL FAKHER 10 X 50GM GUM                                                                             000010N      003231                                                                                                 00300000000004,629,6291,62911,629110,6291108,62911081,629110816,6291108161,62911081612,629110816120,6291108161203,62911081612030,6291108161203,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816130206291108161302AL FAKHER 10 X 50GM GUAVA                                                                           000010N      003231                                                                                                 00300000000005,629,6291,62911,629110,6291108,62911081,629110816,6291108161,62911081613,629110816130,6291108161302,62911081613020,6291108161302,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816193706291108161937AL FAKHER 10 X 50GM GRENADINE                                                                       000010N      003231                                                                                                 00300000000002,629,6291,62911,629110,6291108,62911081,629110816,6291108161,62911081619,629110816193,6291108161937,62911081619370,6291108161937,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816040406291108160404AL FAKHER 10 X 50GM GRAPE MINT                                                                      000010N      003231                                                                                                 003-0000000010,629,6291,62911,629110,6291108,62911081,629110816,6291108160,62911081604,629110816040,6291108160404,62911081604040,6291108160404,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816473006291108164730AL FAKHER 10 X 50GM GRAPE BERY                                                                      000010N      003231                                                                                                 00300000000005,629,6291,62911,629110,6291108,62911081,629110816,6291108164,62911081647,629110816473,6291108164730,62911081647300,6291108164730,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816249106291108162491AL FAKHER 10 X 50GM GRAPE                                                                           000010N      003231                                                                                                 00300000000005,629,6291,62911,629110,6291108,62911081,629110816,6291108162,62911081624,629110816249,6291108162491,62911081624910,6291108162491,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816165406291108161654AL FAKHER 10 X 50GM GFRUIT                                                                          000010N      003231                                                                                                 00300000000001,629,6291,62911,629110,6291108,62911081,629110816,6291108161,62911081616,629110816165,6291108161654,62911081616540,6291108161654,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110909754906291109097549AL FAKHER 10 X 50GM GA PCH PIE                                                                      000010N      003231                                                                                                 00300000000013,629,6291,62911,629110,6291109,62911090,629110909,6291109097,62911090975,629110909754,6291109097549,62911090975490,6291109097549,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816118006291108161180AL FAKHER 10 X 50GM FRSH FLVR                                                                       000010N      003231                                                                                                 00300000000005,629,6291,62911,629110,6291108,62911081,629110816,6291108161,62911081611,629110816118,6291108161180,62911081611800,6291108161180,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110073059906291100730599AL FAKHER 10 X 50GM ENG FLALOR                                                                      000010N      003231                                                                                                 00300000000000,629,6291,62911,629110,6291100,62911007,629110073,6291100730,62911007305,629110073059,6291100730599,62911007305990,6291100730599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BID,629110909288906291109092889AL FAKHER 10 X 50GM DRM SCAPE                                                                       000010N      003231                                                                                                 00300000000004,629,6291,62911,629110,6291109,62911090,629110909,6291109092,62911090928,629110909288,6291109092889,62911090928890,6291109092889,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110909287206291109092872AL FAKHER 10 X 50GM DMND DUST                                                                       000010N      003231                                                                                                 00300000000006,629,6291,62911,629110,6291109,62911090,629110909,6291109092,62911090928,629110909287,6291109092872,62911090928720,6291109092872,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816445706291108164457AL FAKHER 10 X 50GM CTRS MINT                                                                       000010N      003231                                                                                                 00300000000010,629,6291,62911,629110,6291108,62911081,629110816,6291108164,62911081644,629110816445,6291108164457,62911081644570,6291108164457,0,0,0,0,0,0,0,0,0,0,6.29111E+12,0,6.29111E+12,1,
BID,629110816200206291108162002AL FAKHER 10 X 50GM COCONUT                                                                         000010N      003231                                                                                                 00300000000000,629,6291,62911,629110,6291108,62911081,629110816,6291108162,62911081620,629110816200,6291108162002,62911081620020,6291108162002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
